Date,CS,UBS,Unicredit,BancoSantander,BNP,Intesa,SocGen,BBVA
6/19/2018,80.246,35.237,75.051,44.834,32.161,77.779,39.883,92.141
6/20/2018,79.722,34.25,75.198,44.748,32.282,77.715,39.586,113.381
6/21/2018,82.825,34.498,77.449,45.164,32.116,81.515,38.748,114.454
6/22/2018,81.706,33.302,77.947,45.514,32.347,81.805,38.872,109.474
6/25/2018,85.911,33.472,78.188,45.521,31.795,81.605,37.799,88.317
6/26/2018,86.497,33.585,75.586,44.243,31.323,80.627,36.593,86.767
6/27/2018,86.327,35.608,74.153,42.826,31.733,78.814,36.64,91.572
6/28/2018,90.245,35.828,75.086,43.975,32.046,79.221,38.027,96.043
6/29/2018,87.95,36.423,81.555,46.105,33.19,84.225,38.1,95.991
7/2/2018,89.9,37.693,83.22,47.924,33.868,85.738,39.45,99.546
7/3/2018,86.618,38.194,88.533,52.213,35.287,90.95,40.543,93.787
7/4/2018,85.804,39.744,94.442,55.73,35.406,97.328,39.559,90.741
7/5/2018,84.265,40.439,93.769,56.353,37.201,97.314,42.416,87.351
7/6/2018,83.293,42.352,101.058,61.233,37.486,103.889,42.291,82.936
7/9/2018,82.277,42.675,103.627,62.67,39.81,106.71,44.529,85.519
7/10/2018,80.099,47.561,115.633,74.897,41.367,116.747,44.745,92.473
7/11/2018,81.39,46.343,122.334,75.803,51.146,122.385,58.204,95.476
7/12/2018,79.721,44.916,175.934,98.975,53.649,178.623,59.314,91.905
7/13/2018,78.702,41.056,179.602,98.052,60.092,178.655,64.727,96.49
7/16/2018,76.052,40.438,170.922,93.121,52.297,171.32,58.367,96.453
7/17/2018,74.522,40.352,143.181,79.613,49.41,142.926,57.272,103.69
7/18/2018,74.559,41.235,115.933,76.397,52.375,120.751,59.613,109.42
7/19/2018,77.148,40.612,125.354,79.155,55.071,129.403,61.22,109.836
7/20/2018,78.453,44.897,146.606,82.632,54.72,160.02,60.812,113.019
7/23/2018,77.209,44.712,150.995,84.966,61.163,162.049,65.721,108.885
7/24/2018,74.712,44.088,165.219,87.914,58.162,185.998,60.052,112.07
7/25/2018,73.529,43,156.718,81.783,55.806,171.522,58.966,107.092
7/26/2018,71.806,41.502,155.071,79.805,53.467,165.871,56.093,104.056
7/27/2018,71.231,41.611,145.489,77.924,51.336,157.195,53.846,103.058
7/30/2018,72.409,43.545,138.713,75.152,48.453,149.88,50.807,97.235
7/31/2018,68.415,43.175,131.53,75.028,49.572,141.63,53.042,93.885
8/1/2018,69.813,41.852,136.845,77.163,52.355,145.056,55.122,95.435
8/2/2018,72.665,42.872,138.266,79.613,51.687,148.769,54.664,100.846
8/3/2018,73.81,43.436,135.35,77.817,53.606,146.119,56.516,100.946
8/6/2018,70.47,44.386,138.704,80.35,54.401,149.441,57.189,97.908
8/7/2018,67.767,46.989,138.031,81.09,56.899,149.538,59.796,93.258
8/8/2018,66.467,46.537,147.165,84.49,57.668,157.607,60.429,92.454
8/9/2018,67.074,49.021,152.598,88.795,57.044,163.072,59.459,92.639
8/10/2018,70.131,47.836,150.003,88.973,57.826,161.073,59.515,92.076
8/13/2018,71.61,49.276,157.183,92.283,57.024,165.872,58.754,93.972
8/14/2018,69.75,46.803,147.552,88.263,57.97,158.72,60.344,89.849
8/15/2018,71.009,45.113,149.847,92.807,57.631,159.304,59.805,87.838
8/16/2018,70.279,43.238,143.462,87.963,58.012,153.85,59.722,85.861
8/17/2018,71.413,43.891,140.465,87.036,55.516,150.954,57.14,79.604
8/20/2018,70.377,42.658,139.549,84.032,56.007,150.496,56.723,77.44
8/21/2018,68.984,42.097,132.767,78.194,54.802,144.102,56.083,79.374
8/22/2018,67.46,43.127,127.995,74.825,53.512,138.842,54.498,77.01
8/23/2018,68.228,41.506,127.603,71.244,54.963,137.887,56.925,77.429
8/24/2018,67.676,41.204,132.473,72.914,54.187,142.231,56.784,86.96
8/27/2018,67.729,40.454,130.428,72.437,53.433,140.321,55.266,89.356
8/28/2018,68.317,39.626,128.377,71.506,51.922,138.92,52.777,88.357
8/29/2018,67.728,40.321,126.043,69.191,52.128,136.874,52.332,87.307
8/30/2018,68.956,41.168,126.691,68.44,50.813,138.108,51.998,89.094
8/31/2018,69.347,43.302,126.316,67.4,50.926,138.171,52.056,92.631
9/3/2018,69.569,42.104,132.303,68.526,51.849,143.309,53.279,109.688
9/4/2018,68.942,41.138,138.615,70.053,52.92,149.411,53.111,115.266
9/5/2018,67.577,40.773,135.498,69.081,49.264,149.569,50.489,106.491
9/6/2018,66.909,39.294,134.364,65.81,47.941,149.136,48.537,107.252
9/7/2018,65.578,39.26,132.661,62.973,45.503,147.838,45.844,103.913
9/10/2018,63.626,39.723,128.912,58.889,43.922,143.491,45.809,106.042
9/11/2018,62.8,39.224,127.579,56.759,44.222,140.371,45.772,103.935
9/12/2018,62.282,39.408,129.168,57.924,41.931,143.496,42.978,100.972
9/13/2018,61.814,41.15,127.918,56.744,40.643,143.149,41.539,94.096
9/14/2018,61.178,41.488,128.853,58.511,42.081,143.915,42.982,93.948
9/17/2018,60.02,41.561,134.109,63.3,43.108,149.03,44.257,92.217
9/18/2018,60.561,41.057,145.223,63.634,41.753,154.752,42.915,92.109
9/19/2018,61.361,40.036,145.803,62.166,41.311,155.213,43.013,91.148
9/20/2018,66.344,40.923,146.274,61.629,41.161,155.417,42.696,93.056
9/21/2018,66.625,42.382,144.923,60.124,41.061,154.517,43.216,96.939
9/24/2018,66.834,42.238,151.841,63.069,45.555,160.219,45.346,97.215
9/25/2018,66.284,39.865,177.324,68.627,50.161,173.345,48.755,97.371
9/26/2018,67.77,40.712,184.286,72.549,46.733,182.231,46.95,95.611
9/27/2018,66.575,40.702,173.691,69.515,47.181,173.39,46.497,93.32
9/28/2018,67.805,40.734,173.694,70.307,46.91,172.948,47.054,89.697
10/1/2018,67.001,39.984,171.321,68.729,46.977,170.788,46.699,89.105
10/2/2018,69.124,39.614,174.209,70.005,45.595,172.71,45.288,82.598
10/3/2018,68.396,39.165,171.477,69.65,44.582,169.539,44.358,77.368
10/4/2018,68.074,38.678,165.794,66.997,43.795,165.009,43.491,75.922
10/5/2018,68.348,38.528,163.824,65.332,44.161,163.146,44.348,70.876
10/8/2018,70.215,38.797,170.161,66.438,44.306,170.681,46.107,69.57
10/9/2018,69.134,38.787,170.054,64.884,44.434,174.831,46.249,68.402
10/10/2018,69.499,38.955,169.69,64.808,45.2,174.706,46.87,70.812
10/11/2018,71.654,40.151,168.946,64.931,46.322,174.421,47.874,70.432
10/12/2018,72.007,39.958,171.77,66.444,46.61,176.802,49.211,74.03
10/15/2018,71.673,40.222,172.747,68.005,46.946,179.093,48.623,74.224
10/16/2018,69.638,39.674,175.259,71.313,46.351,183.372,49.094,74.232
10/17/2018,69.59,37.749,175.009,73.003,46.655,183.189,49.022,71.644
10/18/2018,72.08,37.765,168.115,72.37,45.515,175.968,48.201,70.989
10/19/2018,71.694,37.576,160.766,68.858,44.619,167.445,46.773,69.881
10/22/2018,69.765,35.389,155.391,66.36,44.099,163.293,46.144,73.4
10/23/2018,71.647,34.112,154.088,65.394,42.292,162.603,43.669,74.164
10/24/2018,71.818,33.766,143.565,60.009,40.745,153.107,43.441,77.807
10/25/2018,71.931,32.876,141.276,57.64,40.775,150.442,42.186,77.948
10/26/2018,75.649,31.697,141.551,57.186,39.896,150.451,41.59,80.468
10/29/2018,73.974,32.654,138.174,54.045,39.259,147.553,41.201,84.783
10/30/2018,74.258,33.105,137.559,53.993,38.264,147.005,40.015,88.847
10/31/2018,72.43,33.439,135.854,54.438,39.259,145.744,40.522,87.972
11/1/2018,72.102,36.662,135.715,55.986,39.049,144.937,40.54,86.848
11/2/2018,70.7,36.487,135.752,55.567,41.555,145.819,43.527,90.168
11/5/2018,70.889,36.677,141.344,59.158,41.293,151.008,43.498,90.452
11/6/2018,70.124,36.198,144.391,60.689,42.585,154.341,44.695,89.211
11/7/2018,69.235,35.926,147.472,61.339,42.287,157.252,44.476,84.566
11/8/2018,70.114,36.823,144.994,60.332,42.464,154.975,44.158,85.083
11/9/2018,71.641,37.663,138.16,59.337,42.332,149.006,43.816,89.084
11/12/2018,73.772,37.444,139.988,59.355,43.746,150.469,44.94,89.688
11/13/2018,74.857,39.002,156.17,62.787,43.473,163.432,44.454,88.036
11/14/2018,74.69,38.147,157.309,63.643,45.558,166.118,46.523,91.51
11/15/2018,76.541,38.408,165.71,66.969,45.007,175.076,46.117,91.568
11/16/2018,77.097,40.078,163.546,67.025,45.307,173.536,46.708,91.41
11/19/2018,80.473,41.407,162.519,67.639,47.165,172.509,48.858,92.259
11/20/2018,84.341,40.64,171.572,72.311,48.719,181.22,50.011,90.515
11/21/2018,83.783,39.551,180.434,73.868,48.724,190.083,49.95,90.191
11/22/2018,85.374,41.757,179.626,71.611,47.661,189.506,49.671,85.893
11/23/2018,87.992,42.051,178.101,69.844,50.191,187.589,52.207,85.591
11/26/2018,86.796,41.366,186.987,73.155,50.789,196.53,52.905,83.122
11/27/2018,89.903,40.097,190.332,74.308,51.786,200.233,52.616,82.728
11/28/2018,89.205,39.69,189.532,73.324,49.925,199.398,49.916,82.974
11/29/2018,90.925,40.286,181.333,66.917,48.501,191.546,49.767,79.578
11/30/2018,92.679,41.233,185.712,66.465,50.418,195.359,52.123,79.897
12/3/2018,91.315,38.908,193.084,70.573,51.714,203.033,53.316,84.398
12/4/2018,95.645,40.634,196.075,70.426,49.297,204.71,49.984,83.568
12/5/2018,95.426,40.319,189.164,68.716,51.217,199.489,53.036,83.984
12/6/2018,100.804,40.589,197.86,70.573,52.773,207.514,54.783,84.014
12/7/2018,98.257,42.042,198.794,71.165,52.755,207.66,55.325,87.52
12/10/2018,100.668,41.164,197.868,70.822,54.015,205.944,57.775,90.438
12/11/2018,100.754,40.848,200.099,71.944,53.191,209.508,56.79,93.232
12/12/2018,98.898,40.578,195.004,70.99,54.185,203.112,57.108,100.078
12/13/2018,96.429,40.318,197.085,69.448,52.36,206.262,55.172,97.588
12/14/2018,97.433,38.894,193.721,65.565,50.998,202.98,53.394,97.976
12/17/2018,99.404,38.539,189.871,64.539,49.092,198.995,51.313,95.55
12/18/2018,100.875,38.361,184.295,63.62,49.351,194.158,51.666,92.868
12/19/2018,99.662,37.305,182.451,63.129,49.458,192.202,52.269,95.009
12/20/2018,102.296,38.226,182.285,63.33,48.607,191.832,50.689,96.223
12/21/2018,106.345,39.709,178.832,59.48,50.659,187.986,52.35,94.997
12/24/2018,107.271,40.065,180.928,60.01,52.59,189.35,54.271,95.539
12/25/2018,107.054,39.837,183.928,64.272,52.43,190.511,54.083,90.866
12/26/2018,107.004,39.415,185.125,64.245,52.859,191.689,54.652,91.976
12/27/2018,108.66,41.76,187.745,65.005,52.985,192.312,54.852,90.759
12/28/2018,109.174,42.989,190.573,64.291,56.064,195.547,58.395,93.489
12/31/2018,107.324,43.792,197.226,67.471,57.385,201.066,60.025,91.612
1/1/2019,107.256,45.935,201.03,70.114,59.626,203.38,61.654,91.918
1/2/2019,109.29,45.086,204.59,72.762,63.169,205.816,65.418,91.271
1/3/2019,113.306,45.494,215.566,80.469,62.018,216.354,64.602,89.075
1/4/2019,111.417,44.801,212.238,77.877,62.639,212.991,65.073,87.166
1/7/2019,112.004,43.19,214.892,78.88,62.04,215.958,65.141,87.829
1/8/2019,109.261,43.891,208.82,75.875,62.314,210.017,64.871,89.19
1/9/2019,105.848,43.62,200.242,73.554,64.611,201.857,67.987,90.18
1/10/2019,106.91,44.835,204.913,75.342,65.329,206.623,68.148,89.605
1/11/2019,103.848,45.502,210.242,76.182,65.213,211.01,67.902,91.755
1/14/2019,104.102,44.285,208.728,75.273,65.696,209.529,68.209,94.226
1/15/2019,102.112,45.568,207.562,74.928,64.439,208.938,65.767,95.077
1/16/2019,96.078,46.072,199.004,72.357,65.931,200.376,67.721,95.068
1/17/2019,94.388,47.034,201.331,72.736,66.791,201.04,68.31,95.152
1/18/2019,92.77,46.446,197.701,71.647,69.392,198.782,70.708,95.616
1/21/2019,90.317,47.322,200.283,73.705,68.398,202.179,69.494,96.434
1/22/2019,93.475,47.605,199.002,72.669,69.479,201.24,71.32,94.806
1/23/2019,91.429,45.755,198.622,72.43,69.923,200.893,71.47,94.752
1/24/2019,90.756,44.913,196.989,71.146,67.879,199.646,69.049,97.898
1/25/2019,85.968,45.697,188.015,70.022,67.551,191.838,68.689,100.599
1/28/2019,86.388,45.819,179.834,66.748,68.793,183.3,70.416,100.114
1/29/2019,86.693,46.486,180.61,68.263,69.85,183.357,70.381,98.574
1/30/2019,83.974,45.905,178.093,69.54,70.471,180.772,70.998,94.908
1/31/2019,80.385,46.751,179.195,70.198,69.762,181.139,70.447,93.059
2/1/2019,82.356,47.428,172.444,69.437,70.774,174.186,71.07,93.944
2/4/2019,84.114,48.201,172.467,71.08,72.749,173.199,73.566,91.462
2/5/2019,80.974,48.466,177.195,73.892,74.106,178.679,74.119,89.981
2/6/2019,78.55,48.585,178.724,74.62,73.899,180.802,74.107,88.41
2/7/2019,82.843,48.963,178.857,74.616,73.965,180.826,74.188,82.68
2/8/2019,87.2,48.615,178.865,74.647,75.423,180.845,76.302,81.81
2/11/2019,84.53,47.835,179.647,76.862,76.315,182.094,76.971,79.536
2/12/2019,82.746,47.925,180.586,78.044,75.298,182.222,75.628,78.267
2/13/2019,82.315,49.36,179.536,76.43,75.232,181.257,75.561,80.799
2/14/2019,83.473,51.296,179.425,76.394,77.71,181.091,77.984,79.654
2/15/2019,82.327,51.105,182.66,80.215,79.143,185.347,79.046,78.941
2/18/2019,80.531,50.007,192.077,82.466,77.93,192.923,78.921,74.777
2/19/2019,80.177,47.799,191.013,81.418,77.703,191.681,78.865,76.253
2/20/2019,77.265,48.632,189.29,80.655,74.414,190.775,74.586,75.849
2/21/2019,76.62,48.193,185.273,77.116,70.791,186.144,72.054,74.723
2/22/2019,77.049,46.055,177.256,75.075,72.578,180.56,73.902,71.128
2/25/2019,74.852,46.636,180.106,76.957,70.321,182.716,70.982,72.967
2/26/2019,73.68,45.764,174.78,73.216,75.147,179.019,71.562,76.277
2/27/2019,71.957,43.82,176.919,73.308,67.609,179.555,69.066,73.858
2/28/2019,70.375,42.186,176.231,71.93,65.522,179.267,67.226,72.57
3/1/2019,71.949,42.406,170.137,68.174,64.401,173.659,66.865,74.856
3/4/2019,71.789,41.308,168.202,67.078,61.861,171.185,64.241,76.085
3/5/2019,73.428,42.023,162.303,65.858,61.113,166.877,63.663,75.063
3/6/2019,73.105,41.297,161.964,65.324,63.642,165.744,66.324,73.669
3/7/2019,73.799,40.834,166.877,67.579,62.712,172.433,65.688,73.736
3/8/2019,75.741,39.416,161.918,66.196,62.69,170.906,65.066,73.963
3/11/2019,72.109,39.359,162.256,66.286,60.631,170.82,63.557,73.218
3/12/2019,68.674,40.276,153.42,63.357,61.128,163.997,63.867,71.199
3/13/2019,66.027,38.981,155.696,64.511,60.939,168.197,63.488,70.142
3/14/2019,65.257,37.653,155.03,65.187,59.931,168.311,62.055,67.217
3/15/2019,65.922,38.642,152.354,64.226,56.935,166.726,59.363,65.897
3/18/2019,63.983,38.835,151.601,62.261,63.184,166.216,66.453,66.436
3/19/2019,62.682,36.463,159.148,63.471,64.802,174.166,67.882,64.064
3/20/2019,69.91,35.608,164.763,66.381,57.256,178.182,59.369,64.602
3/21/2019,75.439,38.064,160.798,64.118,59.724,173.855,62.322,62.899
3/22/2019,82.139,37.732,160.381,62.761,62.025,172.365,65.578,61.355
3/25/2019,82.472,37.474,166.163,64.722,63.828,174.376,67.757,65.945
3/26/2019,78.173,36.659,166.781,65.968,62.62,175.315,66.842,66.621
3/27/2019,78.143,35.942,163.708,64.649,60.928,171.924,66.052,66.83
3/28/2019,78.718,35.761,156.962,63.437,54.305,167.74,57.721,66.07
3/29/2019,75.185,36.179,155.467,64.009,60.471,164.199,65.052,67.427
4/1/2019,73.03,34.245,156.434,63.892,53.707,165.189,55.983,68.985
4/2/2019,73.682,34.38,155.044,62.986,51.722,163.683,54.566,66.702
4/3/2019,70.9,33.199,149.32,60.295,50.756,158.178,53.853,65.054
4/4/2019,71.606,33.902,147.747,60.101,48.196,157.164,51.089,62.45
4/5/2019,69.504,33.192,142.381,56.535,48.234,153.003,51.238,62.781
4/8/2019,69.428,33.143,141.983,54.97,48.921,152.134,51.607,61.362
4/9/2019,68.145,32.296,143.953,57.297,46.577,153.498,49.376,61.159
4/10/2019,67.988,30.59,137.741,54.239,45.909,148.386,48.327,59.642
4/11/2019,66.354,30.744,135.689,53.641,44.847,144.738,46.777,65.61
4/12/2019,63.081,30.592,134.407,52.253,43.432,143.754,45.406,67.979
4/15/2019,63.869,30.806,131.272,51.4,46.588,141.016,49.056,74.238
4/16/2019,63.844,31.625,134.188,53.214,46.242,143.815,48.467,78.273
4/17/2019,62.096,31.592,134.563,54.016,47.599,145.947,49.455,74.527
4/18/2019,61.812,31.6,135.113,55.26,46.883,146.018,48.702,79.158
4/19/2019,61.847,31.58,133.59,54.718,46.949,144.525,49.509,80.032
4/22/2019,61.876,31.136,129.426,55.533,47.399,140.335,49.924,78.264
4/23/2019,63.201,29.59,130.949,56.77,45.644,141.553,48.531,74.96
4/24/2019,63.427,29.009,129.642,55.102,43.544,139.65,46.058,74.312
4/25/2019,66.052,28.733,126.621,53.269,39.937,136.463,42.211,74.462
4/26/2019,63.919,29.513,124.645,51.057,38.555,133.771,42.336,73.785
4/29/2019,62.233,29.505,124.159,50.546,38.609,133.706,42.013,71.612
4/30/2019,61.377,29.011,125.285,50.472,38.224,134.891,41.94,70.916
5/1/2019,60.945,32.588,123.102,49.894,36.397,132.226,40.428,70.592
5/2/2019,61.371,33.649,121.296,49.104,41.923,129.897,45.46,70.028
5/3/2019,61.368,35.29,131.802,54.566,43.335,140.91,47.633,69.503
5/6/2019,62.136,36.506,135.635,57.075,46.504,144.845,50.231,67.917
5/7/2019,64.213,34.436,147.408,59.515,47.553,155.824,51.579,68.82
5/8/2019,66.031,34.492,150.74,60.569,45.028,157.187,49.039,68.604
5/9/2019,70.149,34.596,145.757,57.111,44.313,152.376,48.09,66.568
5/10/2019,68.915,33.035,150.26,59.005,45.236,152.952,48.785,66.437
5/13/2019,71.136,32.722,152.204,59.17,43.749,154.202,47.118,66.526
5/14/2019,71.442,32.926,149.784,57.156,41.916,150.743,45.391,66.54
5/15/2019,73.557,30.757,144.345,54.947,41.751,147.164,45.051,66.979
5/16/2019,71.555,31.981,143.243,54.672,41.052,145.385,44.181,66.921
5/17/2019,72.946,30.891,138.555,52.425,41.189,141.527,44.28,71.562
5/20/2019,75.256,30.15,137.655,52.661,39.428,140.214,41.795,69.856
5/21/2019,74.632,30.614,133.105,50.979,38.697,136.878,40.142,68.412
5/22/2019,76.654,29.715,131.962,50.632,38.275,136.041,40.185,65.531
5/23/2019,79.091,28.856,129.582,49.892,38.696,134.678,40.28,65.372
5/24/2019,75.357,27.482,126.441,49.217,37.209,133.074,39.144,62.918
5/27/2019,75.723,27.879,125.129,48.65,35.504,130.19,37.709,63.075
5/28/2019,77.832,27.939,120.54,47.013,36.746,125.631,38.175,63.278
5/29/2019,78.558,27.768,120.312,47.268,36.806,125.616,39.498,65.733
5/30/2019,77.293,27.543,121.551,47.176,36.871,127.942,39.179,64.659
5/31/2019,78.358,27.798,120.02,46.069,36.376,126.951,38.697,69.877
6/3/2019,78.398,27.828,119.961,45.566,36.73,127.796,38.949,68.046
6/4/2019,72.132,27.554,120.065,45.548,36.796,127.465,38.797,71.672
6/5/2019,72.819,27.409,120.145,45.785,37.168,127.768,39.654,70.035
6/6/2019,72.056,28.909,121.774,45.844,38.115,130.177,39.986,70.536
6/7/2019,70.191,27.979,121.636,45.439,38.852,130.429,41.209,69.042
6/10/2019,69.466,27.295,126.905,46.754,38.315,136.155,40.368,69.317
6/11/2019,67.261,27.054,123.795,45.576,36.962,133.84,39.207,70.395
6/12/2019,67.561,26.472,118.863,44.845,35.957,127.893,38.425,70.06
6/13/2019,67.681,26.4,115.755,43.874,36.149,125.992,38.857,72.436
6/14/2019,67.762,26.712,115.561,44.722,35.576,126.385,39.211,74.191
6/17/2019,66.561,26.838,115.529,42.308,35.352,125.591,38.765,72.436
6/18/2019,62.798,27.829,116.152,41.891,36.165,125.186,39.132,72.607
6/19/2019,60.185,28.195,116.464,42.402,36.978,125.776,39.893,73.306
6/20/2019,58.451,29.622,121.704,43.476,36.464,130.185,39.583,74.569
6/21/2019,58.08,29.398,125.043,43.745,39.211,135.407,41.869,73.084
6/24/2019,56.849,30.145,133.047,46.484,38.934,141.342,41.361,75.83
6/25/2019,54.802,29.765,131.177,45.457,40.581,140.364,43.099,74.426
6/26/2019,57.385,29.753,137.126,47.466,39.793,145.585,42.583,70.325
6/27/2019,55.54,28.556,133.326,45.557,40.602,148.065,42.707,67.934
6/28/2019,52.31,29.239,144.928,47.537,40.188,159.068,41.432,67.019
7/1/2019,51.79,29.011,141.561,45.36,39.718,156.628,41.492,64.604
7/2/2019,48.333,29.815,142.937,45.068,41.256,157.168,42.887,63.354
7/3/2019,49.095,29.902,147.871,45.687,41.349,161.555,43.131,61.545
7/4/2019,49.62,30.672,146.19,45.374,42.349,159.952,44.162,63.1
7/5/2019,50.014,28.921,148.442,47.12,43.952,164.247,46.167,62.549
7/8/2019,48.309,28.993,153.264,48.372,43.069,173.295,45.159,62.846
7/9/2019,50.056,29.539,146.427,47.102,43.229,171.3,45.088,62.315
7/10/2019,52.312,28.099,146.314,47.385,43.422,171.632,45.393,57.454
7/11/2019,48.606,27.332,150.022,46.788,45.099,176.835,47.368,55.761
7/12/2019,49.909,28.742,153.809,47.142,44.158,174.027,46.855,55.587
7/15/2019,46.68,30.129,151.059,47.362,45.797,174.797,48.293,56.234
7/16/2019,48.939,28.997,155.884,48.426,45.525,179.107,47.471,54.337
7/17/2019,50.646,27.479,154.647,47.058,41.737,173.841,43.78,54.52
7/18/2019,50.58,26.574,149.24,45.235,40.064,163.788,41.378,54.296
7/19/2019,50.264,25.601,149.855,41.493,39.823,165.694,42.442,51.942
7/22/2019,50.291,25.923,148.754,41.982,38.017,167.127,40.843,49.116
7/23/2019,47.597,23.425,143.708,40.537,37.077,159.837,39.883,47.523
7/24/2019,46.564,25.512,141.746,39.963,35.782,157.524,38.81,46.659
7/25/2019,46.428,23.921,140.211,40.196,35.791,153.924,38.237,44.899
7/26/2019,48.105,25.526,142.996,42.749,35.715,158.071,37.843,43.502
7/29/2019,49.639,25.965,143.465,42.664,35.734,158.292,37.426,44.207
7/30/2019,50.818,24.117,143.503,42.216,36.187,159.288,37.624,46.575
7/31/2019,50.555,22.668,143.486,41.984,32.513,157.227,34.757,49.874
8/1/2019,49.855,22.272,134.479,38.075,31.24,146.711,33.335,48.938
8/2/2019,52.241,22.454,130.521,37.073,36.025,142.306,32.565,47.208
8/5/2019,54.999,22.936,126.876,37.003,33.484,138.215,33.352,47.347
8/6/2019,54.814,22.709,127.343,37.176,30.236,139.942,32.358,46.961
8/7/2019,55.142,23.833,128.11,36.406,30.579,139.353,33.138,47.036
8/8/2019,53.509,22.376,128.709,37.023,29.477,140.334,32.928,47.92
8/9/2019,56.183,20.685,129.159,37.064,34.873,140.173,32.758,48.518
8/12/2019,57.313,21.317,122.502,35.936,34.582,130.932,31.598,47.228
8/13/2019,56.089,21.199,119.679,35.415,27.263,131.252,29.168,46.671
8/14/2019,57.923,19.624,114.153,33.611,27.149,124.927,29.049,45.112
8/15/2019,56.897,20.626,111.091,33.093,31.943,122.797,32.479,43.296
8/16/2019,53.932,20.232,104.864,30.698,27.147,111.496,29.246,43.472
8/19/2019,50.481,21.356,106.008,29.757,26.635,116.079,28.944,45.713
8/20/2019,50.944,20.387,106.418,31.406,27.804,116.071,29.983,48.113
8/21/2019,49.459,20.63,107.833,33.151,29.214,116.963,32.013,49.452
