Date,EZ-2,EZ-5,EZ-10,US-2,US-5,US-10
5/22/2023,2.563,2.35,2.363,2.432,2.4507,2.525
5/23/2023,2.6075,2.3575,2.391,2.415,2.444,2.5207
5/24/2023,2.703,2.366,2.3975,2.403,2.4268,2.5075
5/25/2023,2.6626,2.4067,2.4038,2.3845,2.4625,2.4615
5/26/2023,2.6925,2.3912,2.435,2.419,2.4852,2.4722
5/29/2023,2.68,2.416,2.426,2.468,2.522,2.5052
5/30/2023,2.5525,2.4512,2.441,2.491,2.5128,2.5195
5/31/2023,2.5025,2.5324,2.4688,2.491,2.5282,2.5085
6/1/2023,2.473,2.512,2.5324,2.5375,2.525,2.527
6/2/2023,2.5425,2.5425,2.535,2.559,2.51,2.5115
6/5/2023,2.59,2.529,2.554,2.593,2.473,2.504
6/6/2023,2.55,2.44,2.5435,2.61,2.504,2.486
6/7/2023,2.5912,2.4105,2.4875,2.624,2.4585,2.5068
6/8/2023,2.5387,2.3833,2.4655,2.606,2.445,2.509
6/9/2023,2.545,2.4275,2.43,2.627,2.4457,2.526
6/12/2023,2.467,2.4775,2.463,2.635,2.416,2.538
6/13/2023,2.5399,2.4325,2.5075,2.606,2.4227,2.536
6/14/2023,2.56,2.465,2.47,2.596,2.514,2.532
6/15/2023,2.6338,2.43,2.4925,2.5737,2.5125,2.5495
6/16/2023,2.6475,2.418,2.4696,2.518,2.584,2.523
6/19/2023,2.662,2.365,2.455,2.4765,2.568,2.515
6/20/2023,2.6488,2.42,2.408,2.5224,2.562,2.5015
6/21/2023,2.6685,2.4465,2.434,2.52,2.6005,2.495
6/22/2023,2.6638,2.5035,2.458,2.476,2.628,2.526
6/23/2023,2.6612,2.5179,2.4963,2.4651,2.621,2.5458
6/26/2023,2.6638,2.5449,2.5071,2.4276,2.5855,2.576
6/27/2023,2.6525,2.53,2.5346,2.3445,2.578,2.576
6/28/2023,2.5905,2.5475,2.53,2.296,2.569,2.57
6/29/2023,2.5975,2.555,2.535,2.3125,2.5955,2.59
6/30/2023,2.5388,2.55,2.55,2.38,2.6318,2.592
7/3/2023,2.55,2.5537,2.545,2.378,2.5695,2.587
7/4/2023,2.5387,2.555,2.5465,2.4653,2.5565,2.5645
7/5/2023,2.5385,2.506,2.5525,2.563,2.5712,2.594
7/6/2023,2.54,2.515,2.5088,2.6072,2.612,2.546
7/7/2023,2.54,2.475,2.52,2.602,2.6015,2.5419
7/10/2023,2.5455,2.51,2.49,2.602,2.564,2.552
7/11/2023,2.5235,2.505,2.53,2.6212,2.5412,2.5243
7/12/2023,2.5025,2.4955,2.531,2.5925,2.5514,2.5238
7/13/2023,2.4675,2.4912,2.5235,2.5205,2.536,2.608
7/14/2023,2.425,2.484,2.532,2.476,2.558,2.591
7/17/2023,2.4125,2.4925,2.529,2.518,2.582,2.643
7/18/2023,2.4088,2.4725,2.535,2.475,2.577,2.624
7/19/2023,2.4187,2.451,2.518,2.481,2.559,2.6094
7/20/2023,2.4713,2.414,2.5,2.459,2.559,2.637
7/21/2023,2.4887,2.3775,2.4675,2.426,2.5338,2.652
7/24/2023,2.4838,2.385,2.443,2.418,2.51,2.6275
7/25/2023,2.5512,2.3775,2.45,2.41,2.5,2.611
7/26/2023,2.58,2.375,2.4375,2.4062,2.4707,2.621
7/27/2023,2.5875,2.4188,2.439,2.419,2.5022,2.631
7/28/2023,2.63,2.435,2.4738,2.36,2.5673,2.6415
7/31/2023,2.6738,2.424,2.489,2.311,2.559,2.6835
8/1/2023,2.785,2.4688,2.48,2.3,2.56,2.6248
8/2/2023,2.708,2.4875,2.5112,2.305,2.5869,2.606
8/3/2023,2.7225,2.5075,2.525,2.339,2.596,2.6135
8/4/2023,2.775,2.55,2.5325,2.2799,2.5995,2.643
8/7/2023,2.795,2.5875,2.565,2.271,2.5932,2.631
8/8/2023,2.73,2.639,2.5887,2.235,2.609,2.6075
8/9/2023,2.786,2.6283,2.6238,2.275,2.607,2.6
8/10/2023,2.74,2.6375,2.627,2.313,2.629,2.612
8/11/2023,2.7638,2.687,2.635,2.277,2.635,2.596
8/14/2023,2.7825,2.71,2.665,2.2799,2.6062,2.63
8/15/2023,2.7537,2.6575,2.6875,2.2799,2.6,2.64
8/16/2023,2.755,2.643,2.6425,2.2624,2.597,2.6332
8/17/2023,2.7613,2.625,2.6175,2.241,2.561,2.615
8/18/2023,2.7475,2.65,2.613,2.26,2.5252,2.6065
8/21/2023,2.7874,2.67,2.64,2.261,2.5638,2.585
8/22/2023,2.7875,2.663,2.65,2.24,2.576,2.5665
8/23/2023,2.7213,2.654,2.6525,2.2155,2.5367,2.553
8/24/2023,2.6838,2.6587,2.64,2.21,2.534,2.5284
8/25/2023,2.6888,2.639,2.6388,2.1819,2.5087,2.556
8/28/2023,2.71,2.6695,2.6188,2.1175,2.4843,2.6015
8/29/2023,2.715,2.665,2.645,2.1025,2.4575,2.591
8/30/2023,2.7475,2.605,2.6475,2.164,2.469,2.597
8/31/2023,2.695,2.568,2.603,2.14,2.499,2.6252
9/1/2023,2.71,2.573,2.5775,2.109,2.495,2.63
9/4/2023,2.7475,2.5875,2.573,2.15,2.545,2.6265
9/5/2023,2.77,2.584,2.5838,2.218,2.563,2.619
9/6/2023,2.783,2.598,2.5775,2.234,2.6063,2.6343
9/7/2023,2.7863,2.5475,2.585,2.2349,2.6177,2.6402
9/8/2023,2.7974,2.5675,2.5425,2.225,2.6467,2.655
9/11/2023,2.7999,2.6025,2.5563,2.194,2.701,2.664
9/12/2023,2.8225,2.6238,2.5875,2.1875,2.6577,2.6445
9/13/2023,2.8288,2.64,2.611,2.1699,2.5933,2.653
9/14/2023,2.825,2.6362,2.623,2.1674,2.5662,2.6515
9/15/2023,2.8413,2.6525,2.619,2.125,2.607,2.635
9/18/2023,2.8525,2.6575,2.63,2.065,2.5839,2.6
9/19/2023,2.8675,2.6775,2.6375,2.054,2.5965,2.6191
9/20/2023,2.8288,2.6813,2.655,2.099,2.6017,2.645
9/21/2023,2.8125,2.6687,2.6563,2.12,2.572,2.613
9/22/2023,2.805,2.678,2.636,2.1249,2.5605,2.6081
9/25/2023,2.785,2.693,2.6512,2.124,2.5293,2.62
9/26/2023,2.7512,2.694,2.6613,2.0904,2.5327,2.599
9/27/2023,2.755,2.665,2.6575,2.095,2.558,2.565
9/28/2023,2.7163,2.6621,2.635,2.1054,2.5162,2.5808
9/29/2023,2.645,2.643,2.635,2.14,2.476,2.585
10/2/2023,2.5275,2.615,2.62,2.1725,2.4706,2.575
10/3/2023,2.515,2.5863,2.598,2.149,2.458,2.6072
10/4/2023,2.4463,2.595,2.574,2.173,2.474,2.6063
10/5/2023,2.4075,2.595,2.5825,2.216,2.4222,2.645
10/6/2023,2.42,2.5288,2.591,2.2122,2.4319,2.6593
10/9/2023,2.563,2.453,2.535,2.2075,2.4027,2.69
10/10/2023,2.5425,2.4413,2.488,2.1786,2.4177,2.7435
10/11/2023,2.481,2.4175,2.48,2.1937,2.4465,2.724
10/12/2023,2.53,2.38,2.4725,2.206,2.387,2.664
10/13/2023,2.6188,2.3975,2.4475,2.2224,2.4,2.656
10/16/2023,2.645,2.485,2.4525,2.199,2.3942,2.6884
10/17/2023,2.6755,2.4563,2.5025,2.1991,2.35,2.676
10/18/2023,2.7475,2.415,2.483,2.167,2.3605,2.6725
10/19/2023,2.7513,2.4425,2.455,2.1,2.3457,2.6834
10/20/2023,2.7763,2.4925,2.465,2.1,2.359,2.6614
10/23/2023,2.7013,2.505,2.4905,2.175,2.3395,2.6697
10/24/2023,2.6438,2.565,2.4975,2.1923,2.325,2.6326
10/25/2023,2.632,2.6113,2.55,2.1875,2.3095,2.641
10/26/2023,2.6363,2.605,2.58,2.2424,2.265,2.6562
10/27/2023,2.595,2.6075,2.5725,2.246,2.251,2.6227
10/30/2023,2.5375,2.5625,2.5713,2.23,2.3245,2.591
10/31/2023,2.51,2.515,2.54,2.3513,2.304,2.5905
11/1/2023,2.3538,2.5075,2.51,2.3595,2.261,2.569
11/2/2023,2.335,2.525,2.5021,2.356,2.31,2.5688
11/3/2023,2.3265,2.49,2.5163,2.398,2.384,2.535
11/6/2023,2.3238,2.46,2.49,2.372,2.3812,2.558
11/7/2023,2.2465,2.4475,2.4742,2.3999,2.381,2.5373
11/8/2023,2.1838,2.3675,2.4675,2.407,2.3704,2.531
11/9/2023,2.2265,2.355,2.4175,2.3612,2.3649,2.5543
11/10/2023,2.2675,2.3435,2.4088,2.394,2.368,2.5035
11/13/2023,2.29,2.3425,2.4,2.403,2.3502,2.515
11/14/2023,2.2513,2.2855,2.4063,2.4225,2.345,2.514
11/15/2023,2.205,2.2738,2.3625,2.4297,2.3127,2.517
11/16/2023,2.087,2.2885,2.3538,2.44,2.311,2.4742
11/17/2023,2.1563,2.3275,2.3625,2.451,2.316,2.4775
11/20/2023,2.1975,2.3338,2.3875,2.4362,2.3385,2.4604
11/21/2023,2.17,2.29,2.3825,2.4446,2.331,2.4938
11/22/2023,2.14,2.2625,2.3475,2.4174,2.334,2.467
11/23/2023,2.1738,2.1875,2.3275,2.4062,2.335,2.451
11/24/2023,2.1538,2.2287,2.273,2.393,2.33,2.433
11/27/2023,2.1075,2.26,2.3088,2.43,2.324,2.391
11/28/2023,2.105,2.235,2.33,2.467,2.3232,2.386
11/29/2023,2.0365,2.22,2.31,2.456,2.3312,2.4586
11/30/2023,2.0325,2.26,2.3025,2.479,2.3515,2.436
12/1/2023,1.9275,2.241,2.3525,2.4812,2.367,2.402
12/4/2023,1.87,2.205,2.345,2.4787,2.3787,2.4225
12/5/2023,1.8375,2.1885,2.315,2.5002,2.417,2.464
12/6/2023,1.8038,2.14,2.2875,2.501,2.4078,2.4575
12/7/2023,1.8375,2.1702,2.2525,2.472,2.3668,2.45
12/8/2023,1.89,2.115,2.2902,2.465,2.352,2.4315
12/11/2023,1.8787,2.065,2.2495,2.4335,2.3692,2.433
12/12/2023,1.8338,2.0675,2.2125,2.408,2.373,2.437
12/13/2023,1.8325,2.04,2.2163,2.42,2.3737,2.4314
12/14/2023,1.8963,2.0555,2.19,2.431,2.3663,2.419
12/15/2023,1.8175,2.074,2.18,2.4625,2.351,2.391
12/18/2023,1.861,2.0688,2.185,2.474,2.3387,2.4105
12/19/2023,1.8575,2.035,2.175,2.491,2.2838,2.4145
12/20/2023,1.88,2.016,2.1575,2.5362,2.2923,2.446
12/21/2023,1.8475,2.0525,2.1338,2.5537,2.35,2.4365
12/22/2023,1.8525,2.003,2.1625,2.5312,2.345,2.446
12/26/2023,1.855,2.025,2.1275,2.626,2.346,2.449
12/27/2023,1.835,2.0275,2.1425,2.623,2.3705,2.4503
12/28/2023,1.8075,2.0488,2.145,2.635,2.3728,2.441
12/29/2023,1.8013,2.028,2.1613,2.6622,2.356,2.4358
1/2/2024,1.8638,2.023,2.153,2.675,2.416,2.445
1/3/2024,1.805,2.025,2.143,2.613,2.419,2.482
1/4/2024,1.7237,2.0125,2.1433,2.62,2.4208,2.4992
1/5/2024,1.812,1.9963,2.1325,2.608,2.4602,2.497
1/8/2024,1.8,1.9948,2.1213,2.61,2.446,2.5358
1/9/2024,1.825,2.035,2.1332,2.6,2.465,2.537
1/10/2024,1.8125,1.991,2.16,2.595,2.4415,2.491
1/11/2024,1.8525,1.97,2.1288,2.6035,2.41,2.478
1/12/2024,1.8988,2.03,2.1262,2.611,2.444,2.492
1/15/2024,1.8812,2.028,2.165,2.59,2.449,2.4894
1/16/2024,1.879,2.046,2.168,2.588,2.4497,2.49
1/17/2024,1.8737,2.0175,2.1763,2.545,2.449,2.488
1/18/2024,1.8905,2.03,2.145,2.528,2.4525,2.4635
1/19/2024,1.9112,2.0425,2.1425,2.495,2.4787,2.456
1/22/2024,1.8988,2.041,2.148,2.498,2.465,2.419
1/23/2024,1.877,2.0375,2.155,2.459,2.447,2.4289
1/24/2024,1.877,2.0325,2.15,2.4746,2.418,2.466
1/25/2024,1.87,2.04,2.152,2.4975,2.4167,2.454
1/26/2024,1.8638,2.04,2.1538,2.4887,2.407,2.445
1/29/2024,1.86,2.0175,2.1555,2.48,2.434,2.474
1/30/2024,1.8838,2.0135,2.133,2.441,2.448,2.471
1/31/2024,1.8537,2.013,2.1305,2.408,2.45,2.459
2/1/2024,2.0525,2,2.13,2.442,2.4677,2.5057
2/2/2024,2.0338,2.006,2.12,2.47,2.4703,2.5107
2/5/2024,2.0537,1.9975,2.123,2.48,2.45,2.4957
2/6/2024,2.0765,2.0175,2.1138,2.4825,2.489,2.53
2/7/2024,2.0763,1.9938,2.1275,2.475,2.509,2.5192
2/8/2024,2.115,2.0713,2.1125,2.48,2.505,2.535
2/9/2024,2.103,2.0725,2.1512,2.495,2.499,2.509
2/12/2024,2.1012,2.105,2.16,2.5235,2.4872,2.486
2/13/2024,2.1325,2.125,2.195,2.5313,2.4643,2.505
2/14/2024,2.1175,2.1175,2.2075,2.5187,2.4872,2.5048
2/15/2024,2.1062,2.146,2.1988,2.519,2.505,2.503
2/16/2024,2.1063,2.138,2.2163,2.4588,2.5335,2.5095
2/19/2024,2.105,2.124,2.208,2.4361,2.5115,2.509
2/20/2024,2.064,2.145,2.1963,2.435,2.536,2.541
2/21/2024,2.054,2.1238,2.216,2.432,2.5549,2.527
2/22/2024,2.0415,2.1125,2.1963,2.4274,2.572,2.501
2/23/2024,2.0375,2.11,2.1837,2.44,2.549,2.475
2/26/2024,2.0725,2.114,2.185,2.415,2.592,2.4766
2/27/2024,2.078,2.08,2.19,2.32,2.5782,2.4722
2/28/2024,2.1087,2.076,2.165,2.293,2.5838,2.495
2/29/2024,2.14,2.0655,2.165,2.2825,2.623,2.496
3/1/2024,2.1813,2.07,2.1545,2.3274,2.6163,2.5
3/4/2024,2.1675,2.1037,2.158,2.343,2.5738,2.5167
3/5/2024,2.1475,2.1118,2.1838,2.3815,2.595,2.5147
3/6/2024,2.17,2.1375,2.1932,,2.5908,2.5
3/7/2024,2.14,2.1489,2.218,,2.5977,2.5385
3/8/2024,2.115,2.1662,2.2236,,2.594,2.5577
3/11/2024,2.1025,2.1675,2.228,,2.599,2.559
3/12/2024,2.0963,2.146,2.2337,,2.61,2.5462
3/13/2024,2.1055,2.15,2.212,,2.6137,2.5448
3/14/2024,2.1425,2.124,2.205,,2.601,2.5231
3/15/2024,2.1125,2.1025,2.1895,,2.59,2.545
3/18/2024,2.1525,2.0975,2.18,,2.523,2.5647
3/19/2024,2.1575,2.1012,2.177,,2.542,2.579
3/20/2024,2.135,2.1175,2.183,,2.531,2.5623
3/21/2024,2.1325,2.1575,2.201,,2.5238,2.575
3/22/2024,2.1062,2.14,2.239,,2.4908,2.587
3/25/2024,2.1475,2.1675,2.22,,2.5167,2.606
3/26/2024,2.1525,2.15,2.245,,2.523,2.589
3/27/2024,2.1425,2.125,2.225,,2.524,2.622
3/28/2024,2.1637,2.1375,2.2075,,2.517,2.62
3/29/2024,2.163,2.125,2.22,,2.507,2.616
4/1/2024,2.1613,2.15,2.21,,2.49,2.648
4/2/2024,2.03,2.1595,2.23,,2.499,2.636
4/3/2024,2.035,2.1563,2.2345,,2.5288,2.6
4/4/2024,2.0095,2.1663,2.225,,2.5375,2.62
4/5/2024,2.0545,2.171,2.235,,2.533,2.617
4/8/2024,2.0563,2.17,2.235,,2.531,2.619
4/9/2024,2.0275,2.12,2.225,,2.516,2.6163
4/10/2024,2.0675,2.135,2.235,,2.5283,2.621
4/11/2024,2.0912,2.11,2.21,,2.5605,2.638
4/12/2024,2.145,2.1475,2.237,,2.577,2.6435
4/15/2024,2.185,2.1463,2.24,,2.5695,2.6335
4/16/2024,2.2554,2.1213,2.2163,,2.5672,2.625
4/17/2024,2.1925,2.155,2.2412,,2.55,2.584
4/18/2024,2.176,2.1863,2.2688,,2.516,2.5924
4/19/2024,2.169,2.215,2.2825,,2.508,2.5912
4/22/2024,2.1467,2.25,2.3063,,2.488,2.5833
4/23/2024,2.16,2.2825,2.3375,,2.507,2.55
4/24/2024,2.1692,2.23,2.305,,2.51,2.5755
4/25/2024,2.165,2.215,2.2875,,2.486,2.573
4/26/2024,2.156,2.215,2.285,,2.4097,2.585
4/29/2024,2.1238,2.2,2.275,,2.3917,2.577
4/30/2024,2.1833,2.2075,2.2812,,2.3702,2.571
5/1/2024,2.182,2.2375,2.31,,2.413,2.551
5/2/2024,2.035,2.2337,2.3125,,2.4232,2.555
5/3/2024,2.0308,2.2163,2.2962,,2.4232,2.573
5/6/2024,2.02,2.1887,2.2796,,2.4627,2.581
5/7/2024,1.9929,2.2313,2.3117,,,2.578
5/8/2024,2.0079,2.19,2.3054,,,2.577
5/9/2024,2.0425,2.151,2.2588,,,2.555
5/10/2024,2.0425,2.1488,2.2558,,,2.564
5/13/2024,2.039,2.134,2.2446,,,2.585
5/14/2024,2.0321,2.109,2.2212,,,2.618
5/15/2024,2.0112,2.125,2.2342,,,2.6125
5/16/2024,2.014,2.1525,2.2533,,,2.6072
5/17/2024,2.0496,2.155,2.2525,,,2.591
5/20/2024,2.0525,2.1512,2.251,,,2.5712
5/21/2024,2.0487,2.1495,2.2512,,,2.56
5/22/2024,2.0675,2.1325,2.2355,,,2.5395
5/23/2024,2.0558,2.134,2.2367,,,2.5612
5/24/2024,2.0379,2.155,2.249,,,2.565
5/27/2024,2.0425,2.1575,2.25,,,2.5429
5/28/2024,2.0517,2.1488,2.2396,,,2.495
5/29/2024,2.081,2.1638,2.2488,,,2.4802
5/30/2024,2.0613,2.154,2.2475,,,2.4567
5/31/2024,2.0637,2.135,2.225,,,2.49
6/3/2024,2.03,2.135,2.225,,,2.493
6/4/2024,1.995,2.145,2.231,,,2.4868
6/5/2024,1.995,2.1838,2.27,,,2.518
6/6/2024,2.0287,2.174,2.2663,,,
6/7/2024,2.0775,2.169,2.265,,,
6/10/2024,2.1192,2.154,2.25,,,
6/11/2024,2.091,2.1175,2.22,,,
6/12/2024,2.065,2.1238,2.2237,,,
6/13/2024,2.0604,2.1475,2.2346,,,
6/14/2024,2.0475,2.1825,2.26,,,
6/17/2024,2.0833,2.21,2.2825,,,
6/18/2024,2.1196,2.1788,2.2588,,,
6/19/2024,2.0975,2.16,2.2308,,,
6/20/2024,2.1062,2.149,2.2296,,,
,,2.1315,2.2125,,,
,,2.155,2.2312,,,
,,2.1763,2.2421,,,
,,2.1575,2.2267,,,
,,2.1662,2.2375,,,
