Date,ED1 ,ED2 ,ED3 ,ED4 ,ED5 ,ED6 ,ED7 ,ED8 ,ED9 ,ED10 ,ED11 ,ED12 ,ED13 ,ED14 ,ED15 ,ED16 ,ED17 ,ED18 
5/4/2022,98.15,97.325,96.855,96.625,96.485,96.58,96.68,96.765,96.82,96.85,96.87,96.91,96.945,96.975,96.98,96.975,96.96,96.935
5/5/2022,98.145,97.3,96.775,96.51,96.355,96.445,96.555,96.645,96.7,96.735,96.76,96.8,96.835,96.86,96.86,96.855,96.835,96.805
5/6/2022,98.16,97.35,96.82,96.56,96.41,96.49,96.59,96.67,96.715,96.735,96.745,96.775,96.8,96.815,96.805,96.79,96.76,96.73
5/9/2022,98.19,97.45,96.955,96.72,96.57,96.625,96.715,96.79,96.825,96.835,96.84,96.865,96.88,96.885,96.87,96.85,96.815,96.78
5/10/2022,98.175,97.415,96.94,96.735,96.6,96.665,96.745,96.82,96.86,96.88,96.895,96.93,96.96,96.975,96.97,96.955,96.93,96.9
5/11/2022,98.165,97.38,96.9,96.72,96.62,96.685,96.77,96.855,96.905,96.935,96.955,96.995,97.025,97.05,97.045,97.04,97.015,96.99
5/12/2022,98.175,97.445,96.985,96.85,96.775,96.845,96.92,96.995,97.04,97.06,97.07,97.095,97.12,97.13,97.12,97.105,97.08,97.055
5/13/2022,98.17,97.375,96.9,96.755,96.685,96.765,96.84,96.91,96.955,96.97,96.975,96.995,97.015,97.02,97.005,96.985,96.955,96.925
5/16/2022,98.1775,97.39,96.915,96.78,96.73,96.825,96.915,97,97.055,97.08,97.09,97.115,97.13,97.135,97.12,97.095,97.06,97.025
5/17/2022,98.1725,97.315,96.79,96.62,96.555,96.645,96.74,96.83,96.89,96.92,96.935,96.97,97,97.02,97.015,97,96.97,96.94
5/18/2022,98.18,97.33,96.82,96.66,96.605,96.69,96.785,96.88,96.94,96.97,96.99,97.03,97.065,97.085,97.085,97.08,97.06,97.04
5/19/2022,98.185,97.365,96.86,96.7,96.65,96.76,96.865,96.965,97.025,97.05,97.06,97.085,97.105,97.115,97.11,97.1,97.08,97.06
5/20/2022,98.195,97.39,96.875,96.725,96.705,96.83,96.95,97.055,97.11,97.135,97.14,97.16,97.175,97.18,97.165,97.155,97.135,97.12
5/23/2022,98.1875,97.365,96.845,96.685,96.665,96.785,96.89,96.98,97.03,97.05,97.055,97.08,97.095,97.1,97.09,97.08,97.065,97.055
5/24/2022,98.21,97.465,96.98,96.84,96.83,96.945,97.03,97.105,97.155,97.175,97.185,97.205,97.22,97.225,97.215,97.2,97.175,97.155
5/25/2022,98.2175,97.485,96.99,96.86,96.855,96.955,97.045,97.115,97.17,97.2,97.215,97.24,97.255,97.26,97.25,97.23,97.205,97.18
5/26/2022,98.23,97.495,97.005,96.865,96.845,96.935,97.03,97.095,97.15,97.18,97.195,97.22,97.235,97.245,97.235,97.22,97.195,97.17
5/27/2022,98.2375,97.495,96.995,96.85,96.825,96.905,96.995,97.055,97.115,97.145,97.165,97.195,97.22,97.23,97.225,97.215,97.205,97.18
5/31/2022,98.235,97.415,96.905,96.765,96.745,96.845,96.94,97.005,97.065,97.1,97.115,97.14,97.155,97.16,97.15,97.135,97.115,97.09
6/1/2022,98.2325,97.365,96.815,96.625,96.57,96.67,96.77,96.845,96.915,96.955,96.975,97.01,97.03,97.04,97.035,97.03,97.02,97
6/2/2022,98.235,97.355,96.795,96.615,96.575,96.69,96.8,96.88,96.955,96.995,97.015,97.05,97.07,97.08,97.075,97.07,97.06,97.045
6/3/2022,98.2375,97.35,96.775,96.57,96.52,96.63,96.745,96.83,96.905,96.945,96.965,96.995,97.015,97.025,97.025,97.02,97.01,96.995
6/6/2022,98.23,97.33,96.74,96.52,96.45,96.545,96.645,96.72,96.79,96.83,96.85,96.885,96.905,96.915,96.915,96.91,96.905,96.89
6/7/2022,98.2275,97.35,96.76,96.545,96.475,96.575,96.675,96.755,96.825,96.87,96.9,96.94,96.97,96.99,96.995,97,96.995,96.98
6/8/2022,98.2325,97.325,96.72,96.5,96.43,96.535,96.64,96.72,96.79,96.835,96.865,96.905,96.935,96.955,96.955,96.955,96.95,96.935
6/9/2022,98.225,97.295,96.665,96.415,96.34,96.45,96.57,96.66,96.74,96.79,96.825,96.87,96.905,96.93,96.94,96.945,96.94,96.93
6/10/2022,98.1875,97.07,96.385,96.13,96.08,96.2,96.33,96.435,96.525,96.59,96.645,96.71,96.76,96.8,96.825,96.84,96.845,96.84
6/13/2022,98.1711,96.92,96.095,95.815,95.79,95.93,96.085,96.195,96.295,96.37,96.43,96.495,96.545,96.585,96.605,96.615,96.62,96.615
6/14/2022,96.575,95.855,95.7,95.745,95.915,96.06,96.155,96.24,96.31,96.36,96.42,96.46,96.485,96.495,96.5,96.5,96.495,96.47
6/15/2022,96.67,95.98,95.87,95.95,96.125,96.265,96.355,96.43,96.485,96.525,96.565,96.585,96.6,96.595,96.585,96.575,96.56,96.535
6/16/2022,96.66,96.005,95.96,96.05,96.205,96.335,96.425,96.505,96.565,96.615,96.67,96.705,96.73,96.74,96.745,96.74,96.73,96.695
6/17/2022,96.645,96.05,96.01,96.07,96.21,96.335,96.435,96.525,96.595,96.65,96.71,96.74,96.765,96.78,96.79,96.785,96.78,96.755
6/21/2022,96.625,96.035,95.995,96.09,96.235,96.355,96.45,96.54,96.605,96.645,96.695,96.72,96.735,96.73,96.725,96.715,96.705,96.67
6/22/2022,96.685,96.18,96.185,96.28,96.42,96.555,96.66,96.755,96.815,96.845,96.88,96.89,96.89,96.875,96.86,96.84,96.825,96.79
6/23/2022,96.69,96.22,96.265,96.385,96.535,96.66,96.775,96.875,96.935,96.96,96.995,97,96.995,96.98,96.96,96.94,96.92,96.885
6/24/2022,96.75,96.265,96.27,96.365,96.505,96.625,96.725,96.815,96.87,96.895,96.925,96.93,96.92,96.9,96.875,96.85,96.835,96.8
6/27/2022,96.73,96.23,96.215,96.315,96.45,96.56,96.65,96.73,96.78,96.805,96.84,96.85,96.84,96.82,96.805,96.785,96.77,96.735
6/28/2022,96.73,96.195,96.195,96.305,96.445,96.56,96.655,96.735,96.78,96.8,96.83,96.84,96.83,96.81,96.79,96.765,96.745,96.71
6/29/2022,96.73,96.17,96.19,96.35,96.545,96.7,96.81,96.9,96.95,96.965,96.99,96.985,96.96,96.925,96.895,96.86,96.835,96.8
6/30/2022,96.795,96.31,96.38,96.565,96.755,96.905,97.02,97.11,97.155,97.165,97.18,97.165,97.135,97.09,97.05,97.01,96.98,96.94
7/1/2022,96.765,96.315,96.46,96.68,96.9,97.075,97.2,97.29,97.325,97.325,97.325,97.295,97.24,97.18,97.125,97.075,97.04,96.99
7/5/2022,96.815,96.405,96.54,96.76,96.97,97.14,97.27,97.365,97.405,97.405,97.405,97.38,97.335,97.28,97.225,97.175,97.14,97.09
7/6/2022,96.76,96.315,96.415,96.595,96.785,96.945,97.07,97.165,97.215,97.225,97.24,97.225,97.195,97.155,97.115,97.075,97.04,96.995
7/7/2022,96.735,96.24,96.3,96.47,96.675,96.86,96.995,97.09,97.135,97.14,97.15,97.135,97.095,97.045,97,96.955,96.92,96.875
7/8/2022,96.675,96.145,96.185,96.355,96.565,96.76,96.895,96.995,97.04,97.045,97.055,97.045,97.01,96.965,96.92,96.88,96.845,96.795
7/11/2022,96.675,96.2,96.3,96.48,96.675,96.85,96.975,97.075,97.125,97.14,97.155,97.15,97.13,97.095,97.06,97.02,96.99,96.945
7/12/2022,96.685,96.255,96.385,96.565,96.74,96.89,97.005,97.105,97.16,97.18,97.2,97.195,97.17,97.135,97.105,97.07,97.04,96.995
7/13/2022,96.385,96.02,96.27,96.495,96.695,96.86,97,97.12,97.195,97.23,97.255,97.26,97.24,97.21,97.185,97.155,97.135,97.095
7/14/2022,96.47,96.06,96.225,96.425,96.645,96.81,96.945,97.065,97.14,97.185,97.21,97.21,97.19,97.16,97.135,97.105,97.08,97.04
7/15/2022,96.56,96.125,96.28,96.465,96.66,96.805,96.925,97.04,97.115,97.16,97.195,97.21,97.205,97.19,97.175,97.155,97.135,97.1
7/18/2022,96.56,96.135,96.3,96.465,96.64,96.775,96.895,97.005,97.075,97.12,97.16,97.18,97.18,97.165,97.155,97.135,97.115,97.08
7/19/2022,96.53,96.085,96.235,96.38,96.54,96.675,96.795,96.905,96.98,97.035,97.08,97.105,97.11,97.105,97.095,97.08,97.065,97.035
7/20/2022,96.515,96.07,96.2,96.355,96.535,96.675,96.79,96.895,96.965,97.015,97.055,97.075,97.075,97.06,97.045,97.03,97.015,96.98
7/21/2022,96.565,96.205,96.385,96.55,96.74,96.875,96.995,97.1,97.17,97.215,97.25,97.26,97.25,97.225,97.2,97.175,97.155,97.115
7/22/2022,96.62,96.305,96.51,96.695,96.895,97.035,97.155,97.26,97.33,97.375,97.4,97.405,97.385,97.355,97.33,97.3,97.275,97.235
7/25/2022,96.59,96.24,96.445,96.62,96.825,96.98,97.11,97.23,97.305,97.35,97.38,97.39,97.375,97.345,97.315,97.285,97.255,97.205
7/26/2022,96.61,96.26,96.445,96.615,96.805,96.945,97.075,97.195,97.28,97.335,97.375,97.395,97.39,97.37,97.35,97.325,97.295,97.245
7/27/2022,96.665,96.335,96.51,96.67,96.86,97,97.13,97.255,97.345,97.415,97.465,97.485,97.48,97.465,97.445,97.415,97.375,97.32
7/28/2022,96.71,96.39,96.59,96.78,96.975,97.11,97.235,97.35,97.435,97.49,97.54,97.565,97.56,97.545,97.525,97.495,97.45,97.39
7/29/2022,96.7,96.355,96.53,96.74,96.95,97.1,97.24,97.365,97.455,97.52,97.57,97.595,97.59,97.575,97.555,97.525,97.485,97.43
8/1/2022,96.69,96.355,96.515,96.715,96.925,97.075,97.235,97.38,97.48,97.545,97.605,97.635,97.63,97.615,97.595,97.57,97.535,97.48
8/2/2022,96.64,96.23,96.335,96.505,96.71,96.85,96.995,97.13,97.225,97.29,97.355,97.395,97.405,97.405,97.405,97.395,97.375,97.335
8/3/2022,96.625,96.195,96.275,96.435,96.645,96.795,96.95,97.085,97.185,97.26,97.335,97.38,97.4,97.41,97.415,97.405,97.385,97.35
8/4/2022,96.65,96.23,96.335,96.515,96.75,96.92,97.08,97.225,97.325,97.395,97.46,97.5,97.52,97.525,97.525,97.51,97.49,97.45
8/5/2022,96.535,96.03,96.095,96.27,96.51,96.695,96.86,97.005,97.105,97.18,97.255,97.3,97.325,97.34,97.345,97.34,97.32,97.285
8/8/2022,96.545,96.055,96.11,96.28,96.545,96.75,96.935,97.09,97.2,97.28,97.355,97.4,97.425,97.44,97.445,97.435,97.415,97.38
8/9/2022,96.555,96.02,96.065,96.215,96.46,96.655,96.83,96.98,97.09,97.175,97.26,97.315,97.35,97.375,97.39,97.39,97.38,97.35
8/10/2022,96.635,96.105,96.14,96.27,96.505,96.705,96.89,97.05,97.16,97.24,97.325,97.38,97.41,97.43,97.435,97.43,97.41,97.37
8/11/2022,96.635,96.09,96.105,96.225,96.445,96.645,96.835,96.995,97.105,97.185,97.26,97.305,97.325,97.33,97.33,97.32,97.29,97.245
8/12/2022,96.635,96.08,96.075,96.165,96.385,96.585,96.785,96.955,97.08,97.17,97.26,97.315,97.345,97.36,97.37,97.365,97.34,97.295
8/15/2022,96.6525,96.115,96.125,96.225,96.45,96.66,96.865,97.04,97.165,97.255,97.345,97.4,97.435,97.45,97.46,97.45,97.43,97.385
8/16/2022,96.65,96.095,96.095,96.195,96.405,96.595,96.79,96.955,97.08,97.18,97.275,97.345,97.39,97.42,97.435,97.435,97.42,97.38
8/17/2022,96.6625,96.075,96.045,96.125,96.32,96.495,96.675,96.825,96.945,97.045,97.145,97.22,97.27,97.305,97.33,97.335,97.325,97.295
8/18/2022,96.6625,96.105,96.09,96.17,96.365,96.535,96.705,96.85,96.965,97.06,97.155,97.225,97.275,97.31,97.335,97.34,97.33,97.3
8/19/2022,96.6575,96.085,96.07,96.14,96.32,96.485,96.645,96.78,96.88,96.97,97.055,97.12,97.165,97.195,97.21,97.21,97.2,97.17
8/22/2022,96.6275,96.02,95.955,96.01,96.19,96.36,96.53,96.67,96.78,96.88,96.975,97.05,97.1,97.135,97.155,97.16,97.155,97.13
8/23/2022,96.6375,96.025,95.985,96.055,96.25,96.42,96.58,96.705,96.8,96.885,96.965,97.025,97.065,97.095,97.115,97.12,97.115,97.09
8/24/2022,96.6275,95.995,95.955,96.02,96.205,96.37,96.535,96.66,96.755,96.84,96.915,96.97,97.01,97.04,97.06,97.065,97.06,97.035
8/25/2022,96.625,95.995,95.96,96.025,96.215,96.39,96.565,96.7,96.795,96.88,96.955,97.015,97.06,97.095,97.12,97.13,97.135,97.115
8/26/2022,96.625,95.985,95.96,96.005,96.18,96.35,96.53,96.665,96.76,96.835,96.905,96.955,96.995,97.03,97.055,97.07,97.085,97.075
8/29/2022,96.59,95.915,95.9,95.945,96.12,96.295,96.48,96.62,96.705,96.77,96.83,96.875,96.91,96.935,96.95,96.96,96.97,96.96
8/30/2022,96.595,95.895,95.855,95.885,96.06,96.245,96.44,96.59,96.685,96.76,96.825,96.875,96.91,96.94,96.96,96.97,96.98,96.975
8/31/2022,96.6225,95.935,95.87,95.905,96.075,96.265,96.46,96.615,96.715,96.785,96.845,96.885,96.915,96.935,96.94,96.945,96.95,96.935
9/1/2022,96.5925,95.885,95.815,95.84,96.005,96.185,96.375,96.52,96.61,96.675,96.725,96.76,96.78,96.79,96.785,96.785,96.785,96.765
9/2/2022,96.655,95.975,95.95,96,96.16,96.325,96.5,96.635,96.715,96.775,96.825,96.855,96.88,96.89,96.89,96.885,96.875,96.85
9/6/2022,96.585,95.865,95.83,95.875,96.035,96.195,96.37,96.505,96.59,96.65,96.695,96.72,96.735,96.74,96.73,96.715,96.7,96.675
9/7/2022,96.5775,95.86,95.865,95.935,96.11,96.285,96.465,96.6,96.69,96.755,96.8,96.825,96.84,96.845,96.835,96.815,96.8,96.77
9/8/2022,96.5675,95.845,95.85,95.905,96.07,96.24,96.425,96.565,96.655,96.725,96.775,96.8,96.815,96.815,96.8,96.78,96.765,96.74
9/9/2022,96.5825,95.795,95.78,95.835,95.99,96.175,96.365,96.51,96.6,96.67,96.725,96.755,96.77,96.775,96.76,96.745,96.735,96.71
9/12/2022,96.5925,95.825,95.795,95.855,95.995,96.175,96.365,96.505,96.595,96.665,96.715,96.74,96.755,96.76,96.745,96.725,96.705,96.675
9/13/2022,96.475,95.545,95.505,95.595,95.785,96,96.21,96.36,96.46,96.54,96.605,96.645,96.67,96.685,96.68,96.665,96.655,96.635
9/14/2022,96.4375,95.485,95.44,95.53,95.72,95.93,96.15,96.315,96.43,96.52,96.595,96.645,96.68,96.7,96.7,96.695,96.685,96.665
9/15/2022,96.4425,95.435,95.37,95.445,95.6,95.795,96.015,96.19,96.32,96.425,96.51,96.57,96.61,96.635,96.64,96.635,96.63,96.61
9/16/2022,96.4347,95.47,95.415,95.485,95.645,95.84,96.065,96.25,96.385,96.49,96.57,96.62,96.655,96.67,96.665,96.65,96.635,96.61
9/19/2022,95.425,95.335,95.385,95.545,95.74,95.97,96.16,96.295,96.405,96.49,96.545,96.585,96.605,96.605,96.6,96.59,96.57,96.545
9/20/2022,95.43,95.32,95.375,95.535,95.715,95.93,96.105,96.23,96.33,96.405,96.46,96.5,96.52,96.52,96.515,96.505,96.485,96.46
9/21/2022,95.355,95.25,95.295,95.46,95.665,95.895,96.09,96.235,96.355,96.45,96.52,96.57,96.595,96.605,96.605,96.6,96.575,96.55
9/22/2022,95.305,95.105,95.13,95.28,95.475,95.715,95.91,96.055,96.17,96.255,96.31,96.355,96.38,96.39,96.39,96.385,96.365,96.35
9/23/2022,95.25,95.05,95.05,95.185,95.36,95.595,95.8,95.955,96.085,96.18,96.25,96.305,96.345,96.37,96.38,96.39,96.385,96.375
9/26/2022,95.26,95.105,95.075,95.145,95.26,95.465,95.65,95.785,95.895,95.975,96.03,96.08,96.115,96.135,96.145,96.16,96.16,96.155
9/27/2022,95.305,95.205,95.2,95.265,95.335,95.505,95.675,95.8,95.9,95.965,96.01,96.045,96.065,96.075,96.075,96.085,96.08,96.065
9/28/2022,95.33,95.35,95.39,95.505,95.6,95.79,95.97,96.095,96.19,96.245,96.28,96.305,96.32,96.32,96.315,96.315,96.3,96.275
9/29/2022,95.315,95.3,95.34,95.445,95.545,95.72,95.895,96.02,96.13,96.2,96.24,96.265,96.28,96.28,96.275,96.27,96.255,96.23
9/30/2022,95.31,95.295,95.335,95.42,95.51,95.67,95.83,95.95,96.055,96.12,96.155,96.18,96.195,96.19,96.185,96.18,96.165,96.145
10/3/2022,95.305,95.32,95.385,95.505,95.62,95.8,95.97,96.09,96.195,96.27,96.315,96.35,96.37,96.38,96.38,96.38,96.365,96.335
10/4/2022,95.3,95.295,95.375,95.52,95.67,95.875,96.055,96.18,96.285,96.365,96.42,96.46,96.485,96.495,96.495,96.495,96.48,96.445
10/5/2022,95.295,95.28,95.33,95.445,95.575,95.765,95.93,96.045,96.14,96.21,96.255,96.285,96.305,96.31,96.305,96.305,96.29,96.26
10/6/2022,95.285,95.225,95.245,95.33,95.455,95.645,95.82,95.95,96.06,96.135,96.185,96.22,96.24,96.245,96.24,96.24,96.225,96.195
10/7/2022,95.19,95.115,95.14,95.23,95.36,95.555,95.735,95.87,95.985,96.065,96.12,96.155,96.18,96.185,96.18,96.18,96.165,96.14
10/10/2022,95.13,95.05,95.08,95.185,95.32,95.525,95.71,95.84,95.955,96.03,96.08,96.11,96.13,96.13,96.12,96.115,96.095,96.065
10/11/2022,95.145,95.085,95.13,95.24,95.365,95.55,95.715,95.835,95.94,96.015,96.065,96.105,96.13,96.14,96.14,96.145,96.13,96.105
10/12/2022,95.11,95.085,95.14,95.275,95.42,95.625,95.795,95.915,96.015,96.09,96.135,96.165,96.19,96.195,96.19,96.19,96.175,96.145
10/13/2022,94.955,94.87,94.92,95.06,95.23,95.465,95.675,95.825,95.95,96.055,96.12,96.165,96.19,96.2,96.2,96.2,96.185,96.16
10/14/2022,94.895,94.76,94.81,94.97,95.145,95.385,95.6,95.755,95.89,96,96.07,96.115,96.145,96.155,96.155,96.155,96.14,96.115
10/17/2022,94.91,94.79,94.855,95.02,95.205,95.45,95.66,95.81,95.94,96.045,96.11,96.15,96.175,96.18,96.175,96.17,96.155,96.125
10/18/2022,94.93,94.83,94.9,95.065,95.235,95.47,95.68,95.83,95.955,96.06,96.125,96.165,96.19,96.195,96.19,96.19,96.175,96.145
10/19/2022,94.875,94.755,94.805,94.95,95.105,95.325,95.525,95.67,95.795,95.9,95.965,96.01,96.035,96.045,96.04,96.04,96.03,96.005
10/20/2022,94.83,94.715,94.74,94.855,94.99,95.195,95.39,95.535,95.66,95.765,95.83,95.875,95.9,95.91,95.91,95.91,95.9,95.875
10/21/2022,94.92,94.84,94.875,95.005,95.15,95.365,95.555,95.685,95.795,95.885,95.935,95.965,95.98,95.98,95.97,95.96,95.94,95.905
10/24/2022,94.885,94.8,94.855,95,95.165,95.395,95.59,95.725,95.835,95.91,95.95,95.97,95.975,95.965,95.945,95.93,95.9,95.86
10/25/2022,94.905,94.815,94.865,95.03,95.21,95.45,95.65,95.79,95.905,95.995,96.045,96.075,96.09,96.09,96.075,96.065,96.04,96
10/26/2022,94.975,94.89,94.95,95.115,95.295,95.53,95.725,95.86,95.975,96.065,96.12,96.15,96.17,96.17,96.16,96.15,96.125,96.085
10/27/2022,94.99,94.925,95.03,95.235,95.435,95.675,95.865,95.99,96.095,96.175,96.22,96.25,96.265,96.26,96.245,96.23,96.2,96.16
10/28/2022,94.935,94.83,94.895,95.095,95.295,95.535,95.73,95.86,95.965,96.045,96.095,96.125,96.14,96.135,96.12,96.11,96.085,96.05
10/31/2022,94.89,94.75,94.795,95,95.2,95.445,95.65,95.79,95.91,96.005,96.06,96.09,96.105,96.1,96.09,96.075,96.05,96.015
11/1/2022,94.88,94.685,94.72,94.93,95.15,95.415,95.625,95.77,95.89,95.99,96.05,96.08,96.095,96.095,96.085,96.075,96.055,96.025
11/2/2022,94.885,94.665,94.67,94.855,95.065,95.33,95.555,95.715,95.85,95.96,96.035,96.08,96.105,96.115,96.11,96.105,96.085,96.05
11/3/2022,94.85,94.595,94.555,94.72,94.91,95.17,95.4,95.575,95.725,95.855,95.945,96.005,96.045,96.06,96.06,96.06,96.04,96.015
11/4/2022,94.89,94.65,94.615,94.795,94.985,95.235,95.46,95.625,95.765,95.885,95.965,96.02,96.05,96.06,96.055,96.045,96.025,96
11/7/2022,94.88,94.63,94.59,94.73,94.91,95.155,95.38,95.555,95.71,95.835,95.925,95.99,96.025,96.035,96.035,96.03,96.01,95.985
11/8/2022,94.885,94.65,94.625,94.795,94.99,95.24,95.465,95.64,95.79,95.915,96.005,96.07,96.11,96.125,96.13,96.13,96.115,96.09
11/9/2022,94.9,94.66,94.645,94.84,95.06,95.325,95.555,95.725,95.87,95.985,96.065,96.125,96.155,96.16,96.15,96.14,96.12,96.09
11/10/2022,94.995,94.835,94.885,95.155,95.43,95.735,95.975,96.135,96.26,96.36,96.43,96.475,96.5,96.495,96.48,96.465,96.435,96.4
11/11/2022,95.015,94.835,94.855,95.11,95.41,95.74,96,96.175,96.305,96.405,96.475,96.52,96.54,96.535,96.515,96.495,96.465,96.425
11/14/2022,94.985,94.79,94.785,95.04,95.335,95.665,95.935,96.115,96.25,96.355,96.43,96.475,96.495,96.485,96.465,96.445,96.415,96.375
11/15/2022,94.9925,94.825,94.815,95.085,95.415,95.785,96.08,96.27,96.4,96.49,96.55,96.58,96.585,96.57,96.545,96.52,96.49,96.45
11/16/2022,95.005,94.82,94.81,95.07,95.405,95.79,96.115,96.33,96.48,96.58,96.645,96.685,96.7,96.69,96.665,96.645,96.615,96.575
11/17/2022,95.01,94.795,94.78,94.975,95.27,95.64,95.965,96.195,96.36,96.48,96.555,96.605,96.625,96.62,96.6,96.58,96.555,96.52
11/18/2022,95.015,94.75,94.705,94.895,95.185,95.55,95.875,96.1,96.26,96.38,96.465,96.52,96.545,96.54,96.525,96.505,96.48,96.445
11/21/2022,95.0075,94.73,94.68,94.85,95.145,95.52,95.86,96.095,96.245,96.36,96.44,96.495,96.52,96.515,96.505,96.495,96.475,96.445
11/22/2022,95.0225,94.72,94.68,94.845,95.175,95.595,95.98,96.24,96.39,96.485,96.545,96.585,96.6,96.59,96.575,96.565,96.555,96.54
11/23/2022,95.0275,94.765,94.73,94.88,95.185,95.6,95.99,96.26,96.43,96.525,96.58,96.62,96.64,96.635,96.63,96.63,96.625,96.61
11/25/2022,95.045,94.775,94.74,94.885,95.18,95.585,95.965,96.245,96.425,96.53,96.59,96.635,96.66,96.655,96.65,96.65,96.645,96.63
11/28/2022,95.065,94.79,94.755,94.895,95.185,95.59,95.97,96.245,96.42,96.52,96.585,96.635,96.665,96.665,96.66,96.66,96.655,96.64
11/29/2022,95.085,94.805,94.755,94.885,95.18,95.585,95.965,96.24,96.415,96.515,96.58,96.625,96.655,96.655,96.645,96.635,96.625,96.605
11/30/2022,95.1025,94.84,94.83,95,95.32,95.74,96.125,96.4,96.57,96.655,96.7,96.73,96.745,96.74,96.725,96.71,96.69,96.665
12/1/2022,95.135,94.92,94.92,95.095,95.42,95.86,96.265,96.555,96.73,96.82,96.865,96.895,96.91,96.905,96.89,96.87,96.85,96.825
12/2/2022,95.1675,94.905,94.89,95.05,95.39,95.855,96.285,96.585,96.765,96.87,96.925,96.965,96.98,96.965,96.945,96.925,96.905,96.875
12/5/2022,95.175,94.84,94.785,94.91,95.23,95.685,96.12,96.44,96.63,96.735,96.79,96.83,96.845,96.835,96.82,96.805,96.785,96.76
12/6/2022,95.1775,94.85,94.82,94.965,95.29,95.735,96.16,96.48,96.67,96.78,96.84,96.89,96.915,96.91,96.9,96.885,96.87,96.845
12/7/2022,95.205,94.89,94.88,95.055,95.41,95.87,96.295,96.605,96.785,96.885,96.95,96.995,97.02,97.02,97.01,96.995,96.98,96.955
12/8/2022,95.2275,94.875,94.845,94.995,95.33,95.78,96.2,96.51,96.685,96.785,96.84,96.88,96.9,96.895,96.88,96.865,96.85,96.83
12/9/2022,95.2475,94.875,94.84,94.975,95.31,95.755,96.175,96.475,96.64,96.725,96.775,96.81,96.825,96.815,96.8,96.785,96.765,96.74
12/12/2022,95.225,94.84,94.795,94.93,95.25,95.685,96.095,96.39,96.56,96.655,96.71,96.75,96.775,96.775,96.76,96.745,96.73,96.705
12/13/2022,95.255,94.965,94.95,95.11,95.455,95.9,96.3,96.575,96.715,96.79,96.835,96.865,96.88,96.88,96.87,96.855,96.835,96.81
12/14/2022,95.255,94.965,94.93,95.1,95.45,95.895,96.3,96.575,96.72,96.8,96.845,96.875,96.89,96.89,96.88,96.86,96.84,96.815
12/15/2022,95.26,94.925,94.885,95.06,95.425,95.885,96.295,96.585,96.74,96.825,96.875,96.91,96.93,96.935,96.925,96.91,96.895,96.87
12/16/2022,95.2575,94.955,94.95,95.145,95.49,95.94,96.34,96.615,96.76,96.835,96.875,96.9,96.915,96.915,96.9,96.88,96.86,96.825
12/19/2022,95.2617,94.935,94.92,95.085,95.42,95.86,96.255,96.525,96.67,96.745,96.79,96.82,96.835,96.83,96.815,96.795,96.77,96.74
12/20/2022,94.935,94.925,95.09,95.405,95.815,96.195,96.46,96.605,96.68,96.72,96.745,96.75,96.73,96.705,96.675,96.645,96.61,96.565
12/21/2022,94.98,94.97,95.14,95.455,95.865,96.23,96.48,96.61,96.675,96.71,96.725,96.72,96.695,96.66,96.63,96.6,96.565,96.525
12/22/2022,94.955,94.93,95.095,95.415,95.815,96.175,96.425,96.565,96.645,96.685,96.705,96.71,96.69,96.66,96.635,96.61,96.58,96.54
12/23/2022,94.945,94.91,95.045,95.35,95.74,96.09,96.335,96.47,96.545,96.59,96.615,96.625,96.615,96.6,96.58,96.56,96.535,96.5
12/27/2022,94.895,94.83,94.95,95.25,95.64,95.995,96.24,96.375,96.45,96.49,96.515,96.53,96.53,96.515,96.5,96.48,96.455,96.415
12/28/2022,94.94,94.87,94.97,95.255,95.635,95.985,96.23,96.365,96.435,96.47,96.485,96.495,96.485,96.46,96.435,96.415,96.385,96.345
12/29/2022,94.95,94.875,94.97,95.255,95.63,95.98,96.225,96.365,96.445,96.49,96.515,96.52,96.51,96.485,96.46,96.44,96.415,96.38
12/30/2022,94.925,94.835,94.925,95.21,95.6,95.97,96.24,96.4,96.485,96.53,96.555,96.56,96.55,96.525,96.5,96.48,96.455,96.42
1/3/2023,94.92,94.83,94.94,95.23,95.615,95.99,96.26,96.425,96.52,96.57,96.595,96.6,96.59,96.57,96.545,96.525,96.505,96.475
1/4/2023,94.915,94.815,94.925,95.22,95.63,96.025,96.32,96.5,96.6,96.655,96.69,96.7,96.69,96.67,96.65,96.63,96.61,96.58
1/5/2023,94.87,94.76,94.845,95.135,95.545,95.95,96.25,96.44,96.555,96.62,96.665,96.685,96.68,96.66,96.645,96.63,96.61,96.58
1/6/2023,94.915,94.845,94.98,95.335,95.805,96.245,96.555,96.73,96.815,96.86,96.885,96.895,96.88,96.86,96.84,96.815,96.79,96.755
1/9/2023,94.935,94.885,95.035,95.405,95.89,96.335,96.635,96.79,96.865,96.9,96.92,96.93,96.925,96.905,96.885,96.86,96.835,96.805
1/10/2023,94.92,94.865,95,95.36,95.835,96.265,96.555,96.7,96.77,96.805,96.825,96.835,96.825,96.805,96.78,96.755,96.73,96.695
1/11/2023,94.92,94.865,95.015,95.395,95.895,96.34,96.64,96.785,96.845,96.875,96.89,96.9,96.89,96.865,96.84,96.815,96.79,96.755
1/12/2023,94.965,94.905,95.055,95.455,95.985,96.445,96.74,96.88,96.95,96.99,97.015,97.025,97.015,97,96.975,96.95,96.92,96.88
